Dátum;Vármegye;Fertőzöttek;Új fertőzöttek
2021.11.11;Bács-Kiskun vármegye;46250;567
2021.11.12;Bács-Kiskun vármegye;46848;598
2021.11.15;Bács-Kiskun vármegye;48342;1494
2021.11.16;Bács-Kiskun vármegye;48744;402
2021.11.17;Bács-Kiskun vármegye;49394;650
2021.11.18;Bács-Kiskun vármegye;50180;786
2021.11.19;Bács-Kiskun vármegye;50969;789
2021.11.22;Bács-Kiskun vármegye;52985;2016
2021.11.23;Bács-Kiskun vármegye;53464;479
2021.11.24;Bács-Kiskun vármegye;54334;870
2021.11.25;Bács-Kiskun vármegye;55121;787
2021.11.26;Bács-Kiskun vármegye;55950;829
2021.11.29;Bács-Kiskun vármegye;57866;1916
2021.11.30;Bács-Kiskun vármegye;58235;369
2021.12.01;Bács-Kiskun vármegye;59047;812
2021.12.02;Bács-Kiskun vármegye;59651;604
2021.12.03;Bács-Kiskun vármegye;60305;654
2021.12.06;Bács-Kiskun vármegye;61662;1357
2021.12.07;Bács-Kiskun vármegye;61983;321
2021.12.08;Bács-Kiskun vármegye;62394;411
2021.12.09;Bács-Kiskun vármegye;62870;476
2021.12.10;Bács-Kiskun vármegye;63309;439
2021.12.13;Bács-Kiskun vármegye;64163;854
2021.12.14;Bács-Kiskun vármegye;64424;261
2021.12.15;Bács-Kiskun vármegye;64783;359
2021.12.16;Bács-Kiskun vármegye;65055;272
2021.12.17;Bács-Kiskun vármegye;65307;252
2021.12.20;Bács-Kiskun vármegye;65849;542
2021.12.21;Bács-Kiskun vármegye;65968;119
2021.12.22;Bács-Kiskun vármegye;66156;188
2021.12.23;Bács-Kiskun vármegye;66317;161
2021.12.27;Bács-Kiskun vármegye;66717;400
2021.12.28;Bács-Kiskun vármegye;66792;75
2021.12.29;Bács-Kiskun vármegye;66933;141
2021.12.30;Bács-Kiskun vármegye;67093;160
2021.12.31;Bács-Kiskun vármegye;67256;163
2022.01.03;Bács-Kiskun vármegye;67530;274
2022.01.04;Bács-Kiskun vármegye;67622;92
2022.01.05;Bács-Kiskun vármegye;67857;235
2022.01.06;Bács-Kiskun vármegye;68075;218
2022.01.07;Bács-Kiskun vármegye;68298;223
2022.01.10;Bács-Kiskun vármegye;68942;644
2022.01.11;Bács-Kiskun vármegye;69072;130
2022.01.12;Bács-Kiskun vármegye;69367;295
2022.01.13;Bács-Kiskun vármegye;69726;359
2022.01.14;Bács-Kiskun vármegye;70071;345
2022.01.17;Bács-Kiskun vármegye;70925;854
2022.01.18;Bács-Kiskun vármegye;71131;206
2022.01.19;Bács-Kiskun vármegye;71817;686
2022.01.20;Bács-Kiskun vármegye;72429;612
2022.01.21;Bács-Kiskun vármegye;73127;698
2022.01.24;Bács-Kiskun vármegye;74879;1752
2022.01.25;Bács-Kiskun vármegye;75271;392
2022.01.26;Bács-Kiskun vármegye;76085;814
2022.01.27;Bács-Kiskun vármegye;76911;826
2022.01.28;Bács-Kiskun vármegye;77601;690
2022.01.31;Bács-Kiskun vármegye;79765;2164
2022.02.01;Bács-Kiskun vármegye;80218;453
2022.02.02;Bács-Kiskun vármegye;81145;927
2022.02.03;Bács-Kiskun vármegye;81988;843
2022.02.04;Bács-Kiskun vármegye;82733;745
2022.02.07;Bács-Kiskun vármegye;84395;1662
2022.02.08;Bács-Kiskun vármegye;84723;328
2022.02.09;Bács-Kiskun vármegye;85431;708
2022.02.10;Bács-Kiskun vármegye;86053;622
2022.02.11;Bács-Kiskun vármegye;86586;533
2022.02.14;Bács-Kiskun vármegye;87546;960
2022.02.15;Bács-Kiskun vármegye;87737;191
2022.02.16;Bács-Kiskun vármegye;88146;409
2022.02.17;Bács-Kiskun vármegye;88509;363
2022.02.18;Bács-Kiskun vármegye;88816;307
2022.02.21;Bács-Kiskun vármegye;89431;615
2022.02.22;Bács-Kiskun vármegye;89570;139
2022.02.23;Bács-Kiskun vármegye;89819;249
2022.02.24;Bács-Kiskun vármegye;90040;221
2022.02.25;Bács-Kiskun vármegye;90229;189
2022.02.28;Bács-Kiskun vármegye;90624;395
2022.03.01;Bács-Kiskun vármegye;90711;87
2022.03.02;Bács-Kiskun vármegye;90896;185
2022.03.03;Bács-Kiskun vármegye;91037;141
2022.03.04;Bács-Kiskun vármegye;91204;167
2022.03.07;Bács-Kiskun vármegye;91442;238
2022.03.08;Bács-Kiskun vármegye;91492;50
2022.03.09;Bács-Kiskun vármegye;91597;105
2022.03.10;Bács-Kiskun vármegye;91664;67
2022.03.11;Bács-Kiskun vármegye;91744;80
2022.03.16;Bács-Kiskun vármegye;91922;178
2022.03.17;Bács-Kiskun vármegye;91978;56
2022.03.18;Bács-Kiskun vármegye;92109;131
2022.03.21;Bács-Kiskun vármegye;92342;233
2022.03.22;Bács-Kiskun vármegye;92394;52
2022.03.23;Bács-Kiskun vármegye;92521;127
2022.03.24;Bács-Kiskun vármegye;92642;121
2022.03.25;Bács-Kiskun vármegye;92735;93
2022.03.28;Bács-Kiskun vármegye;92965;230
2022.03.29;Bács-Kiskun vármegye;93038;73
2022.03.30;Bács-Kiskun vármegye;93174;136
2022.03.31;Bács-Kiskun vármegye;93298;124
2022.04.01;Bács-Kiskun vármegye;93402;104
2022.04.05;Bács-Kiskun vármegye;93735;333
2022.04.06;Bács-Kiskun vármegye;93897;162
2022.04.08;Bács-Kiskun vármegye;94130;0
2022.04.11;Bács-Kiskun vármegye;94326;196
2022.04.12;Bács-Kiskun vármegye;94371;45
2020.03.31;Baranya vármegye;20;20
2020.04.01;Baranya vármegye;19;-1
2020.04.02;Baranya vármegye;19;0
2020.04.03;Baranya vármegye;21;2
2020.04.04;Baranya vármegye;21;0
2020.04.05;Baranya vármegye;23;2
2020.04.06;Baranya vármegye;23;0
2020.04.07;Baranya vármegye;23;0
2020.04.08;Baranya vármegye;23;0
2020.04.09;Baranya vármegye;23;0
2020.04.10;Baranya vármegye;28;5
2020.04.11;Baranya vármegye;29;1
2020.04.12;Baranya vármegye;29;0
2020.04.13;Baranya vármegye;29;0
2020.04.14;Baranya vármegye;29;0
2020.04.15;Baranya vármegye;29;0
2020.04.16;Baranya vármegye;32;3
2020.04.17;Baranya vármegye;33;1
2020.04.18;Baranya vármegye;33;0
2020.04.19;Baranya vármegye;33;0
2020.04.20;Baranya vármegye;33;0
2020.04.21;Baranya vármegye;34;1
2020.04.22;Baranya vármegye;35;1
2020.04.23;Baranya vármegye;33;-2
2020.04.24;Baranya vármegye;33;0
2020.04.25;Baranya vármegye;33;0
2020.04.26;Baranya vármegye;33;0
2020.04.27;Baranya vármegye;33;0
2020.04.28;Baranya vármegye;33;0
2020.04.29;Baranya vármegye;34;1
2020.04.30;Baranya vármegye;34;0
2020.05.01;Baranya vármegye;34;0
2020.05.02;Baranya vármegye;35;1
2020.05.03;Baranya vármegye;36;1
2020.05.04;Baranya vármegye;36;0
2020.05.05;Baranya vármegye;36;0
2020.05.06;Baranya vármegye;36;0
2020.05.07;Baranya vármegye;36;0
2020.05.08;Baranya vármegye;36;0
2020.05.09;Baranya vármegye;36;0
2020.05.10;Baranya vármegye;36;0
2020.05.11;Baranya vármegye;36;0
2020.05.12;Baranya vármegye;36;0
2020.05.13;Baranya vármegye;36;0
2020.05.14;Baranya vármegye;36;0
2020.05.15;Baranya vármegye;36;0
2020.05.16;Baranya vármegye;36;0
2020.05.17;Baranya vármegye;36;0
2020.05.18;Baranya vármegye;36;0
2020.05.19;Baranya vármegye;36;0
2020.05.20;Baranya vármegye;36;0
2020.05.21;Baranya vármegye;36;0
2020.05.22;Baranya vármegye;36;0
2020.05.23;Baranya vármegye;36;0
2020.05.24;Baranya vármegye;36;0
2020.05.25;Baranya vármegye;36;0
2020.05.26;Baranya vármegye;36;0
2020.05.27;Baranya vármegye;36;0
2020.05.28;Baranya vármegye;36;0
2020.05.29;Baranya vármegye;36;0
2020.05.30;Baranya vármegye;36;0
2020.05.31;Baranya vármegye;36;0
2020.06.01;Baranya vármegye;36;0
2020.06.02;Baranya vármegye;36;0
2020.06.03;Baranya vármegye;36;0
2020.06.04;Baranya vármegye;36;0
2020.06.05;Baranya vármegye;36;0
2020.06.06;Baranya vármegye;37;1
2020.06.07;Baranya vármegye;37;0
2020.06.08;Baranya vármegye;37;0
2020.06.09;Baranya vármegye;37;0
2020.06.10;Baranya vármegye;38;1
2020.06.11;Baranya vármegye;37;-1
2020.06.12;Baranya vármegye;39;2
2020.06.13;Baranya vármegye;39;0
2020.06.14;Baranya vármegye;39;0
2020.06.15;Baranya vármegye;39;0
2020.06.17;Baranya vármegye;39;0
2020.06.18;Baranya vármegye;39;0
2020.06.19;Baranya vármegye;39;0
2020.06.20;Baranya vármegye;39;0
2020.06.21;Baranya vármegye;39;0
2020.06.22;Baranya vármegye;39;0
2020.06.23;Baranya vármegye;39;0
2020.06.24;Baranya vármegye;40;1
2020.06.25;Baranya vármegye;40;0
2020.06.26;Baranya vármegye;40;0
2020.06.27;Baranya vármegye;40;0
2020.06.28;Baranya vármegye;40;0
2020.06.29;Baranya vármegye;40;0
2020.06.30;Baranya vármegye;40;0
2020.07.01;Baranya vármegye;40;0
2020.07.02;Baranya vármegye;40;0
2020.07.03;Baranya vármegye;40;0
2020.07.04;Baranya vármegye;40;0
2020.07.05;Baranya vármegye;40;0
2020.07.06;Baranya vármegye;40;0
2020.07.07;Baranya vármegye;40;0
2020.07.08;Baranya vármegye;40;0
2020.07.09;Baranya vármegye;40;0
2020.07.10;Baranya vármegye;40;0
2020.07.11;Baranya vármegye;40;0
2020.07.12;Baranya vármegye;40;0
2020.07.13;Baranya vármegye;40;0
2020.07.14;Baranya vármegye;40;0
2020.07.15;Baranya vármegye;40;0
2020.07.16;Baranya vármegye;40;0
2020.07.17;Baranya vármegye;41;1
2020.07.18;Baranya vármegye;41;0
2020.07.19;Baranya vármegye;41;0
2020.07.20;Baranya vármegye;41;0
2020.07.21;Baranya vármegye;41;0
2020.07.22;Baranya vármegye;41;0
2020.07.23;Baranya vármegye;41;0
2020.07.24;Baranya vármegye;41;0
2020.07.25;Baranya vármegye;41;0
2020.07.26;Baranya vármegye;41;0
2020.07.27;Baranya vármegye;41;0
2020.07.28;Baranya vármegye;41;0
2020.07.29;Baranya vármegye;41;0
2020.07.30;Baranya vármegye;41;0
2020.07.31;Baranya vármegye;42;1
2020.08.01;Baranya vármegye;44;2
2020.08.02;Baranya vármegye;45;1
2020.08.03;Baranya vármegye;45;0
2020.08.04;Baranya vármegye;45;0
2020.08.05;Baranya vármegye;45;0
2020.08.06;Baranya vármegye;46;1
2020.08.07;Baranya vármegye;46;0
2020.08.08;Baranya vármegye;47;1
2020.08.09;Baranya vármegye;52;5
2020.08.10;Baranya vármegye;53;1
2020.08.11;Baranya vármegye;54;1
2020.08.12;Baranya vármegye;54;0
2020.08.13;Baranya vármegye;54;0
2020.08.14;Baranya vármegye;54;0
2020.08.15;Baranya vármegye;54;0
2020.08.16;Baranya vármegye;54;0
2020.08.17;Baranya vármegye;54;0
2020.08.18;Baranya vármegye;54;0
2020.08.19;Baranya vármegye;55;1
2020.08.20;Baranya vármegye;56;1
2020.08.21;Baranya vármegye;58;2
2020.08.22;Baranya vármegye;58;0
2020.08.23;Baranya vármegye;58;0
2020.08.24;Baranya vármegye;58;0
2020.08.25;Baranya vármegye;58;0
2020.08.26;Baranya vármegye;59;1
2020.08.27;Baranya vármegye;63;4
2020.08.28;Baranya vármegye;67;4
2020.08.29;Baranya vármegye;72;5
2020.08.30;Baranya vármegye;83;11
2020.08.31;Baranya vármegye;87;4
2020.09.01;Baranya vármegye;96;9
2020.09.02;Baranya vármegye;96;0
2020.09.03;Baranya vármegye;111;15
2020.09.04;Baranya vármegye;118;7
2020.09.05;Baranya vármegye;121;3
2020.09.06;Baranya vármegye;149;28
2020.09.07;Baranya vármegye;174;25
2020.09.08;Baranya vármegye;181;7
2020.09.09;Baranya vármegye;182;1
2020.09.10;Baranya vármegye;205;23
2020.09.11;Baranya vármegye;219;14
2020.09.12;Baranya vármegye;234;15
2020.09.13;Baranya vármegye;247;13
2020.09.14;Baranya vármegye;260;13
2020.09.15;Baranya vármegye;270;10
2020.09.16;Baranya vármegye;283;13
2020.09.17;Baranya vármegye;299;16
2020.09.18;Baranya vármegye;318;19
2020.09.19;Baranya vármegye;349;31
2020.09.20;Baranya vármegye;370;21
2020.09.21;Baranya vármegye;395;25
2020.09.22;Baranya vármegye;409;14
2020.09.23;Baranya vármegye;424;15
2020.09.24;Baranya vármegye;450;26
2020.09.25;Baranya vármegye;476;26
2020.09.26;Baranya vármegye;503;27
2020.09.27;Baranya vármegye;568;65
2020.09.28;Baranya vármegye;611;43
2020.09.29;Baranya vármegye;616;5
2020.09.30;Baranya vármegye;657;41
2020.10.01;Baranya vármegye;688;31
2020.10.02;Baranya vármegye;712;24
2020.10.03;Baranya vármegye;759;47
2020.10.04;Baranya vármegye;784;25
2020.10.05;Baranya vármegye;798;14
2020.10.06;Baranya vármegye;822;24
2020.10.07;Baranya vármegye;845;23
2020.10.08;Baranya vármegye;900;55
2020.10.09;Baranya vármegye;939;39
2020.10.10;Baranya vármegye;939;0
2020.10.11;Baranya vármegye;1015;76
2020.10.12;Baranya vármegye;1063;48
2020.10.13;Baranya vármegye;1075;12
2020.10.14;Baranya vármegye;1095;20
2020.10.15;Baranya vármegye;1124;29
2020.10.16;Baranya vármegye;1172;48
2020.10.17;Baranya vármegye;1225;53
2020.10.18;Baranya vármegye;1281;56
2020.10.19;Baranya vármegye;1310;29
2020.10.20;Baranya vármegye;1338;28
2020.10.21;Baranya vármegye;1361;23
2020.10.22;Baranya vármegye;1416;55
2020.10.23;Baranya vármegye;1460;44
2020.10.24;Baranya vármegye;1541;81
2020.10.25;Baranya vármegye;1657;116
2020.10.26;Baranya vármegye;1691;34
2020.10.27;Baranya vármegye;1716;25
2020.10.28;Baranya vármegye;1747;31
2020.10.29;Baranya vármegye;1878;131
2020.10.30;Baranya vármegye;2006;128
2020.10.31;Baranya vármegye;2106;100
2020.11.01;Baranya vármegye;2245;139
2020.11.02;Baranya vármegye;2389;144
2020.11.03;Baranya vármegye;2452;63
2020.11.04;Baranya vármegye;2562;110
2020.11.05;Baranya vármegye;2623;61
2020.11.06;Baranya vármegye;2730;107
2020.11.07;Baranya vármegye;2972;242
2020.11.08;Baranya vármegye;3093;121
2020.11.09;Baranya vármegye;3262;169
2020.11.10;Baranya vármegye;3361;99
2020.11.11;Baranya vármegye;3468;107
2020.11.12;Baranya vármegye;3532;64
2020.11.13;Baranya vármegye;3655;123
2020.11.14;Baranya vármegye;3761;106
2020.11.15;Baranya vármegye;3874;113
2020.11.16;Baranya vármegye;3990;116
2020.11.17;Baranya vármegye;4046;56
2020.11.18;Baranya vármegye;4132;86
2020.11.19;Baranya vármegye;4241;109
2020.11.20;Baranya vármegye;4394;153
2020.11.21;Baranya vármegye;4521;127
2020.11.22;Baranya vármegye;4641;120
2020.11.23;Baranya vármegye;4785;144
2020.11.24;Baranya vármegye;4874;89
2020.11.25;Baranya vármegye;5035;161
2020.11.26;Baranya vármegye;5197;162
2020.11.27;Baranya vármegye;5338;141
2020.11.28;Baranya vármegye;5509;171
2020.11.29;Baranya vármegye;5737;228
2020.11.30;Baranya vármegye;5873;136
2020.12.01;Baranya vármegye;5966;93
2020.12.02;Baranya vármegye;6083;117
2020.12.03;Baranya vármegye;6233;150
2020.12.04;Baranya vármegye;6423;190
2020.12.05;Baranya vármegye;6612;189
2020.12.06;Baranya vármegye;6871;259
2020.12.07;Baranya vármegye;6983;112
2020.12.08;Baranya vármegye;7051;68
2020.12.09;Baranya vármegye;7187;136
2020.12.10;Baranya vármegye;7374;187
2020.12.11;Baranya vármegye;7610;236
2020.12.12;Baranya vármegye;7854;244
2020.12.13;Baranya vármegye;8023;169
2020.12.14;Baranya vármegye;8169;146
2020.12.15;Baranya vármegye;8245;76
2020.12.16;Baranya vármegye;8361;116
2020.12.17;Baranya vármegye;8514;153
2020.12.18;Baranya vármegye;8709;195
2020.12.19;Baranya vármegye;8856;147
2020.12.20;Baranya vármegye;9056;200
2020.12.21;Baranya vármegye;9163;107
2020.12.22;Baranya vármegye;9256;93
2020.12.23;Baranya vármegye;9361;105
2020.12.24;Baranya vármegye;9561;200
2020.12.25;Baranya vármegye;9739;178
2020.12.26;Baranya vármegye;9839;100
2020.12.27;Baranya vármegye;9879;40
2020.12.28;Baranya vármegye;9915;36
2020.12.29;Baranya vármegye;9984;69
2020.12.30;Baranya vármegye;10098;114
2020.12.31;Baranya vármegye;10291;193
2021.01.01;Baranya vármegye;10473;182
2021.01.02;Baranya vármegye;10537;64
2021.01.03;Baranya vármegye;10613;76
2021.01.04;Baranya vármegye;10658;45
2021.01.05;Baranya vármegye;10730;72
2021.01.06;Baranya vármegye;10860;130
2021.01.07;Baranya vármegye;10984;124
2021.01.08;Baranya vármegye;11119;135
2021.01.09;Baranya vármegye;11298;179
2021.01.10;Baranya vármegye;11428;130
2021.01.11;Baranya vármegye;11567;139
2021.01.12;Baranya vármegye;11634;67
2021.01.13;Baranya vármegye;11718;84
2021.01.14;Baranya vármegye;11811;93
2021.01.15;Baranya vármegye;11918;107
2021.01.16;Baranya vármegye;11999;81
2021.01.17;Baranya vármegye;12076;77
2021.01.18;Baranya vármegye;12118;42
2021.01.19;Baranya vármegye;12151;33
2021.01.20;Baranya vármegye;12220;69
2021.01.21;Baranya vármegye;12319;99
2021.01.22;Baranya vármegye;12404;85
2021.01.23;Baranya vármegye;12470;66
2021.01.24;Baranya vármegye;12559;89
2021.01.25;Baranya vármegye;12609;50
2021.01.26;Baranya vármegye;12637;28
2021.01.27;Baranya vármegye;12690;53
2021.01.28;Baranya vármegye;12759;69
2021.01.29;Baranya vármegye;12827;68
2021.01.30;Baranya vármegye;12903;76
2021.01.31;Baranya vármegye;12969;66
2021.02.01;Baranya vármegye;13017;48
2021.02.02;Baranya vármegye;13029;12
2021.02.03;Baranya vármegye;13093;64
2021.02.04;Baranya vármegye;13179;86
2021.02.05;Baranya vármegye;13242;63
2021.02.06;Baranya vármegye;13294;52
2021.02.07;Baranya vármegye;13348;54
2021.02.08;Baranya vármegye;13377;29
2021.02.09;Baranya vármegye;13424;47
2021.02.10;Baranya vármegye;13483;59
2021.02.11;Baranya vármegye;13543;60
2021.02.12;Baranya vármegye;13600;57
2021.02.13;Baranya vármegye;13661;61
2021.02.14;Baranya vármegye;13713;52
2021.02.15;Baranya vármegye;13739;26
2021.02.16;Baranya vármegye;13761;22
2021.02.17;Baranya vármegye;13825;64
2021.02.18;Baranya vármegye;13905;80
2021.02.19;Baranya vármegye;13999;94
2021.02.20;Baranya vármegye;14054;55
2021.02.21;Baranya vármegye;14128;74
2021.02.22;Baranya vármegye;14169;41
2021.02.23;Baranya vármegye;14187;18
2021.02.24;Baranya vármegye;14260;73
2021.02.25;Baranya vármegye;14377;117
2021.02.26;Baranya vármegye;14463;86
2021.02.27;Baranya vármegye;14550;87
2021.02.28;Baranya vármegye;14619;69
2021.03.01;Baranya vármegye;14690;71
2021.03.02;Baranya vármegye;14757;67
2021.03.03;Baranya vármegye;14849;92
2021.03.04;Baranya vármegye;14992;143
2021.03.05;Baranya vármegye;15135;143
2021.03.06;Baranya vármegye;15310;175
2021.03.07;Baranya vármegye;15447;137
2021.03.08;Baranya vármegye;15511;64
2021.03.09;Baranya vármegye;15694;183
2021.03.10;Baranya vármegye;15826;132
2021.03.11;Baranya vármegye;16042;216
2021.03.12;Baranya vármegye;16243;201
2021.03.13;Baranya vármegye;16482;239
2021.03.14;Baranya vármegye;16642;160
2021.03.15;Baranya vármegye;16835;193
2021.03.16;Baranya vármegye;16969;134
2021.03.17;Baranya vármegye;17095;126
2021.03.18;Baranya vármegye;17318;223
2021.03.19;Baranya vármegye;17605;287
2021.03.20;Baranya vármegye;17939;334
2021.03.21;Baranya vármegye;18217;278
2021.03.22;Baranya vármegye;18459;242
2021.03.23;Baranya vármegye;18674;215
2021.03.24;Baranya vármegye;18873;199
2021.03.25;Baranya vármegye;19130;257
2021.03.26;Baranya vármegye;19439;309
2021.03.27;Baranya vármegye;19752;313
2021.03.28;Baranya vármegye;20044;292
2021.03.29;Baranya vármegye;20317;273
2021.03.30;Baranya vármegye;20594;277
2021.03.31;Baranya vármegye;20931;337
2021.04.01;Baranya vármegye;21277;346
2021.04.02;Baranya vármegye;21602;325
2021.04.03;Baranya vármegye;21998;396
2021.04.04;Baranya vármegye;22257;259
2021.04.05;Baranya vármegye;22446;189
2021.04.06;Baranya vármegye;22625;179
2021.04.07;Baranya vármegye;22733;108
2021.04.08;Baranya vármegye;22928;195
2021.04.09;Baranya vármegye;23196;268
2021.04.10;Baranya vármegye;23551;355
2021.04.11;Baranya vármegye;23809;258
2021.04.12;Baranya vármegye;24093;284
2021.04.13;Baranya vármegye;24308;215
2021.04.14;Baranya vármegye;24527;219
2021.04.15;Baranya vármegye;24778;251
2021.04.16;Baranya vármegye;25044;266
2021.04.17;Baranya vármegye;25236;192
2021.04.18;Baranya vármegye;25442;206
2021.04.19;Baranya vármegye;25630;188
2021.04.20;Baranya vármegye;25787;157
2021.04.21;Baranya vármegye;25943;156
2021.04.22;Baranya vármegye;26106;163
2021.04.23;Baranya vármegye;26259;153
2021.04.24;Baranya vármegye;26409;150
2021.04.25;Baranya vármegye;26548;139
2021.04.26;Baranya vármegye;26644;96
2021.04.27;Baranya vármegye;26740;96
2021.04.28;Baranya vármegye;26840;100
2021.04.29;Baranya vármegye;26968;128
2021.04.30;Baranya vármegye;27074;106
2021.05.01;Baranya vármegye;27191;117
2021.05.02;Baranya vármegye;27288;97
2021.05.03;Baranya vármegye;27341;53
2021.05.04;Baranya vármegye;27396;55
2021.05.05;Baranya vármegye;27459;63
2021.05.06;Baranya vármegye;27546;87
2021.05.07;Baranya vármegye;27618;72
2021.05.08;Baranya vármegye;27678;60
2021.05.09;Baranya vármegye;27719;41
2021.05.10;Baranya vármegye;27737;18
2021.05.11;Baranya vármegye;27753;16
2021.05.12;Baranya vármegye;27798;45
2021.05.13;Baranya vármegye;27887;89
2021.05.14;Baranya vármegye;27968;81
2021.05.15;Baranya vármegye;28035;67
2021.05.16;Baranya vármegye;28075;40
2021.05.17;Baranya vármegye;28095;20
2021.05.18;Baranya vármegye;28114;19
2021.05.19;Baranya vármegye;28152;38
2021.05.20;Baranya vármegye;28204;52
2021.05.21;Baranya vármegye;28225;21
2021.05.22;Baranya vármegye;28270;45
2021.05.23;Baranya vármegye;28287;17
2021.05.24;Baranya vármegye;28296;9
2021.05.25;Baranya vármegye;28298;2
2021.05.26;Baranya vármegye;28326;28
2021.05.27;Baranya vármegye;28353;27
2021.05.28;Baranya vármegye;28385;32
2021.05.29;Baranya vármegye;28416;31
2021.05.30;Baranya vármegye;28427;11
2021.05.31;Baranya vármegye;28434;7
2021.06.01;Baranya vármegye;28443;9
2021.06.02;Baranya vármegye;28460;17
2021.06.03;Baranya vármegye;28473;13
2021.06.04;Baranya vármegye;28481;8
2021.06.05;Baranya vármegye;28491;10
2021.06.06;Baranya vármegye;28495;4
2021.06.07;Baranya vármegye;28496;1
2021.06.08;Baranya vármegye;28501;5
2021.06.09;Baranya vármegye;28508;7
2021.06.10;Baranya vármegye;28514;6
2021.06.11;Baranya vármegye;28523;9
2021.06.14;Baranya vármegye;28532;9
2021.06.15;Baranya vármegye;28535;3
2021.06.16;Baranya vármegye;28539;4
2021.06.17;Baranya vármegye;28541;2
2021.06.18;Baranya vármegye;28545;4
2021.06.21;Baranya vármegye;28546;1
2021.06.22;Baranya vármegye;28549;3
2021.06.23;Baranya vármegye;28551;2
2021.06.24;Baranya vármegye;28554;3
2021.06.25;Baranya vármegye;28554;0
2021.06.28;Baranya vármegye;28558;4
2021.06.29;Baranya vármegye;28558;0
2021.06.30;Baranya vármegye;28560;2
2021.07.01;Baranya vármegye;28561;1
2021.07.02;Baranya vármegye;28562;1
2021.07.05;Baranya vármegye;28565;3
2021.07.06;Baranya vármegye;28566;1
2021.07.07;Baranya vármegye;28567;1
2021.07.08;Baranya vármegye;28567;0
2021.07.09;Baranya vármegye;28570;3
2021.07.12;Baranya vármegye;28571;1
2021.07.13;Baranya vármegye;28571;0
2021.07.14;Baranya vármegye;28575;4
2021.07.15;Baranya vármegye;28575;0
2021.07.16;Baranya vármegye;28580;5
2021.07.19;Baranya vármegye;28585;5
2021.07.20;Baranya vármegye;28587;2
2021.07.21;Baranya vármegye;28592;5
2021.07.22;Baranya vármegye;28594;2
2021.07.23;Baranya vármegye;28595;1
2021.07.26;Baranya vármegye;28598;3
2021.07.27;Baranya vármegye;28598;0
2021.07.28;Baranya vármegye;28602;4
2021.07.29;Baranya vármegye;28603;1
2021.07.30;Baranya vármegye;28606;3
2021.08.02;Baranya vármegye;28609;3
2021.08.03;Baranya vármegye;28611;2
2021.08.04;Baranya vármegye;28614;3
2021.08.05;Baranya vármegye;28620;6
2021.08.06;Baranya vármegye;28623;3
2021.08.09;Baranya vármegye;28627;4
2021.08.10;Baranya vármegye;28630;3
2021.08.11;Baranya vármegye;28637;7
2021.08.12;Baranya vármegye;28640;3
2021.08.13;Baranya vármegye;28642;2
2021.08.16;Baranya vármegye;28646;4
2021.08.17;Baranya vármegye;28649;3
2021.08.18;Baranya vármegye;28655;6
