Latitude,Longitude,Elevation,LatitudeID,LongitudeID
47.649860538409015,20.24986030997717,102.6,20,42
47.649860538409015,20.349860309577114,98.8,20,43
47.649860538409015,20.449860309177065,95.4,20,44
47.649860538409015,20.54986030877701,91.4,20,45
47.649860538409015,20.64986030837696,86.2,20,46
47.649860538409015,20.749860307976906,86.2,20,47
47.649860538409015,20.849860307576858,86.6,20,48
47.649860538409015,20.94986030717681,88.0,20,49
47.649860538409015,21.049860306776754,87.4,20,50
47.649860538409015,21.149860306376706,86.2,20,51
47.649860538409015,21.24986030597665,87.4,20,52
47.649860538409015,21.349860305576602,87.8,20,53
47.649860538409015,21.449860305176554,103.6,20,54
47.649860538409015,21.549860304776498,139.0,20,55
47.649860538409015,21.64986030437645,146.8,20,56
47.649860538409015,21.749860303976394,142.2,20,57
47.649860538409015,21.849860303576346,149.2,20,58
47.649860538409015,21.94986030317629,155.0,20,59
47.649860538409015,22.049860302776242,154.0,20,60
47.649860538409015,22.149860302376194,148.8,20,61
47.74986053809167,16.549860324779065,207.8,21,5
47.74986053809167,17.14986032237876,115.6,21,11
47.74986053809167,17.249860321978705,113.0,21,12
47.74986053809167,17.349860321578657,113.8,21,13
47.74986053809167,17.4498603211786,112.4,21,14
47.74986053809167,17.549860320778553,112.8,21,15
47.74986053809167,17.649860320378504,113.0,21,16
47.74986053809167,17.74986031997845,112.8,21,17
47.74986053809167,18.049860318778297,113.2,21,20
47.74986053809167,18.44986031717809,154.2,21,24
47.74986053809167,18.54986031677804,153.0,21,25
47.74986053809167,18.649860316377985,113.6,21,26
47.74986053809167,18.749860315977937,171.2,21,27
47.74986053809167,18.84986031557789,331.6,21,28
47.74986053809167,18.949860315177833,346.2,21,29
47.74986053809167,19.049860314777785,228.6,21,30
47.74986053809167,19.14986031437773,134.8,21,31
47.74986053809167,19.24986031397768,189.6,21,32
47.74986053809167,19.349860313577626,222.8,21,33
47.74986053809167,19.449860313177577,214.8,21,34
47.74986053809167,19.54986031277753,153.0,21,35
47.74986053809167,19.649860312377474,131.8,21,36
47.74986053809167,19.749860311977425,175.0,21,37
47.74986053809167,19.84986031157737,167.6,21,38
47.74986053809167,19.94986031117732,148.4,21,39
47.74986053809167,20.049860310777266,147.2,21,40
47.74986053809167,20.149860310377218,123.6,21,41
47.74986053809167,20.24986030997717,118.4,21,42
47.74986053809167,20.349860309577114,119.0,21,43
47.74986053809167,20.449860309177065,110.4,21,44
47.74986053809167,20.54986030877701,101.6,21,45
47.74986053809167,20.64986030837696,94.0,21,46
47.74986053809167,20.749860307976906,88.2,21,47
47.74986053809167,20.849860307576858,87.6,21,48
47.74986053809167,20.94986030717681,88.4,21,49
47.74986053809167,21.049860306776754,88.2,21,50
47.74986053809167,21.149860306376706,88.2,21,51
47.74986053809167,21.24986030597665,88.6,21,52
47.74986053809167,21.349860305576602,88.0,21,53
47.74986053809167,21.449860305176554,99.0,21,54
47.74986053809167,21.549860304776498,117.6,21,55
47.74986053809167,21.64986030437645,128.8,21,56
47.74986053809167,21.749860303976394,128.4,21,57
47.74986053809167,21.849860303576346,138.8,21,58
47.74986053809167,21.94986030317629,149.6,21,59
47.74986053809167,22.049860302776242,157.4,21,60
47.74986053809167,22.149860302376194,152.0,21,61
47.74986053809167,22.24986030197614,137.4,21,62
47.849860537774326,17.04986032277881,126.8,22,10
47.849860537774326,17.14986032237876,117.0,22,11
47.849860537774326,17.249860321978705,120.0,22,12
47.849860537774326,17.349860321578657,118.8,22,13
47.849860537774326,17.4498603211786,116.2,22,14
47.849860537774326,18.84986031557789,258.0,22,28
47.849860537774326,18.949860315177833,258.8,22,29
47.849860537774326,19.049860314777785,181.8,22,30
47.849860537774326,19.14986031437773,236.2,22,31
47.849860537774326,19.24986031397768,273.6,22,32
47.849860537774326,19.349860313577626,212.6,22,33
47.849860537774326,19.449860313177577,232.8,22,34
47.849860537774326,19.54986031277753,213.8,22,35
47.849860537774326,19.649860312377474,169.2,22,36
47.849860537774326,19.749860311977425,310.6,22,37
47.849860537774326,19.84986031157737,404.4,22,38
47.849860537774326,19.94986031117732,455.4,22,39
47.849860537774326,20.049860310777266,430.0,22,40
47.849860537774326,20.149860310377218,266.2,22,41
47.849860537774326,20.24986030997717,180.8,22,42
47.849860537774326,20.349860309577114,182.2,22,43
47.849860537774326,20.449860309177065,165.4,22,44
47.849860537774326,20.54986030877701,159.6,22,45
47.849860537774326,20.64986030837696,119.8,22,46
47.849860537774326,20.749860307976906,102.0,22,47
47.849860537774326,20.849860307576858,94.2,22,48
47.849860537774326,20.94986030717681,91.6,22,49
47.849860537774326,21.049860306776754,92.4,22,50
47.849860537774326,21.149860306376706,89.4,22,51
47.849860537774326,21.24986030597665,88.8,22,52
47.849860537774326,21.349860305576602,88.4,22,53
47.849860537774326,21.449860305176554,97.8,22,54
47.849860537774326,21.549860304776498,112.4,22,55
47.849860537774326,21.64986030437645,117.0,22,56
47.849860537774326,21.749860303976394,119.2,22,57
47.849860537774326,21.849860303576346,124.4,22,58
47.849860537774326,21.94986030317629,139.2,22,59
47.849860537774326,22.049860302776242,149.0,22,60
47.849860537774326,22.149860302376194,149.6,22,61
47.849860537774326,22.24986030197614,139.8,22,62
47.849860537774326,22.34986030157609,119.0,22,63
47.849860537774326,22.449860301176034,110.4,22,64
47.849860537774326,22.549860300775986,111.8,22,65
47.849860537774326,22.64986030037593,114.6,22,66
47.849860537774326,22.749860299975882,117.0,22,67
47.949860537456985,17.14986032237876,123.6,23,11
47.949860537456985,17.249860321978705,123.6,23,12
47.949860537456985,17.349860321578657,119.4,23,13
47.949860537456985,18.84986031557789,361.2,23,28
47.949860537456985,18.949860315177833,587.4,23,29
47.949860537456985,19.049860314777785,305.2,23,30
